RULES TARGETING LEGITIMATE
                                                                                                                                                                                                                                                                antecedents          consequents  antecedent support  consequent support   support  confidence      lift  representativity  leverage  conviction  zhangs_metric   jaccard  certainty  kulczynski    cosine  all_confidence  max_confidence  chi_square_score
12628                                                                                                                                (Request_URL_ReqURL_LowExtContent, SSLfinal_State_HTTPS_Trusted, Google_Index_Indexed by Google, age_of_domain_Domain_Age_More_6Month)  (Result_Legitimate)            0.211669            0.556943  0.198191    0.936325  1.681187               1.0  0.080303    6.958083       0.513975  0.347447   0.856282    0.646090  0.577231        0.355855        0.936325       1731.373371
27809                                                        (Domain_registeration_length_Domain_ShortTerm, SSLfinal_State_HTTPS_Trusted, Statistical_report_Dont Belong to Top Phishing IPs/Domains, Google_Index_Indexed by Google, age_of_domain_Domain_Age_More_6Month)  (Result_Legitimate)            0.198553            0.556943  0.185798    0.935763  1.680179               1.0  0.075216    6.897242       0.505118  0.326135   0.855015    0.634684  0.558726        0.333604        0.935763       1592.781276
27194                                                                                              (Domain_registeration_length_Domain_ShortTerm, SSLfinal_State_HTTPS_Trusted, DNSRecord_Has_DNS_Record, Request_URL_ReqURL_LowExtContent, Google_Index_Indexed by Google)  (Result_Legitimate)            0.240796            0.556943  0.225237    0.935387  1.679503               1.0  0.091128    6.857087       0.532908  0.393427   0.854165    0.669902  0.615050        0.404418        0.935387       2035.088149
35509                                                                      (Domain_registeration_length_Domain_ShortTerm, SSLfinal_State_HTTPS_Trusted, DNSRecord_Has_DNS_Record, Page_Rank_PageRank_Low, Request_URL_ReqURL_LowExtContent, Google_Index_Indexed by Google)  (Result_Legitimate)            0.161375            0.556943  0.150882    0.934978  1.678768               1.0  0.061005    6.813918       0.482129  0.265901   0.853242    0.602944  0.503285        0.270911        0.934978       1232.028171
13019                                                                                                                           (Domain_registeration_length_Domain_ShortTerm, having_IP_Address_no_IP, SSLfinal_State_HTTPS_Trusted, age_of_domain_Domain_Age_More_6Month)  (Result_Legitimate)            0.178743            0.556943  0.167074    0.934717  1.678300               1.0  0.067524    6.786678       0.492122  0.293828   0.852653    0.617350  0.529528        0.299984        0.934717       1391.558440
2939                                                                                                                                                                                       (Page_Rank_PageRank_Low, SSLfinal_State_HTTPS_Trusted, web_traffic_High_Traffic)  (Result_Legitimate)            0.259701            0.556943  0.242696    0.934518  1.677942               1.0  0.098057    6.766053       0.545769  0.422853   0.852203    0.685141  0.638145        0.435764        0.934518       2240.590078
35422                      (Domain_registeration_length_Domain_ShortTerm, SSLfinal_State_HTTPS_Trusted, Statistical_report_Dont Belong to Top Phishing IPs/Domains, Request_URL_ReqURL_LowExtContent, Google_Index_Indexed by Google, age_of_domain_Domain_Age_More_6Month)  (Result_Legitimate)            0.175305            0.556943  0.163817    0.934469  1.677854               1.0  0.066182    6.760987       0.489879  0.288192   0.852093    0.614303  0.524272        0.294137        0.934469       1357.324771
13098                                                                                                                                       (Domain_registeration_length_Domain_ShortTerm, having_IP_Address_no_IP, SSLfinal_State_HTTPS_Trusted, DNSRecord_Has_DNS_Record)  (Result_Legitimate)            0.224242            0.556943  0.209498    0.934248  1.677458               1.0  0.084608    6.738278       0.520601  0.366456   0.851594    0.655202  0.592810        0.376157        0.934248       1843.594734
12780                                                                                                                                                   (having_IP_Address_no_IP, SSLfinal_State_HTTPS_Trusted, DNSRecord_Has_DNS_Record, Request_URL_ReqURL_LowExtContent)  (Result_Legitimate)            0.200181            0.556943  0.186974    0.934026  1.677060               1.0  0.075485    6.715658       0.504762  0.327939   0.851094    0.634871  0.559971        0.335715        0.934026       1594.390181
12336                                                                                                                        (Statistical_report_Dont Belong to Top Phishing IPs/Domains, having_Sub_Domain_No_SubDomain, SFH_Empty_or_Blank, SSLfinal_State_HTTPS_Trusted)  (Result_Legitimate)            0.169245            0.556943  0.158028    0.933725  1.676520               1.0  0.063768    6.685165       0.485734  0.278140   0.850415    0.608734  0.514720        0.283742        0.933725       1295.723018
28205                                                                             (SSLfinal_State_HTTPS_Trusted, having_IP_Address_no_IP, Statistical_report_Dont Belong to Top Phishing IPs/Domains, Google_Index_Indexed by Google, age_of_domain_Domain_Age_More_6Month)  (Result_Legitimate)            0.175938            0.556943  0.164270    0.933676  1.676432               1.0  0.066282    6.680207       0.489642  0.288896   0.850304    0.614312  0.524773        0.294949        0.933676       1357.557054
35639                                  (Domain_registeration_length_Domain_ShortTerm, SSLfinal_State_HTTPS_Trusted, DNSRecord_Has_DNS_Record, Statistical_report_Dont Belong to Top Phishing IPs/Domains, Request_URL_ReqURL_LowExtContent, Google_Index_Indexed by Google)  (Result_Legitimate)            0.220715            0.556943  0.206061    0.933607  1.676307               1.0  0.083135    6.673211       0.517718  0.360500   0.850147    0.651796  0.587725        0.369985        0.933607       1800.242760
